Position,Coverage
14656,15368.00
14657,15372.00
14658,15372.00
14659,15373.00
14660,15374.00
14661,15375.00
14662,15375.00
14663,15378.00
14664,15379.00
14665,15379.00
14666,15377.00
14667,15376.00
14668,15376.00
14669,15376.00
14670,15376.00
14671,15379.00
14672,15384.00
14673,15397.00
14674,15416.00
14675,15418.00
14676,15418.00
14677,15419.00
14678,15419.00
14679,15426.00
14680,15429.00
14681,15429.00
14682,15430.00
14683,15433.00
14684,15438.00
14685,15438.00
14686,15438.00
14687,15436.00
14688,15437.00
14689,15438.00
14690,15535.00
14691,15539.00
14692,15540.00
14693,15540.00
14694,15541.00
14695,15538.00
14696,15562.00
14697,15562.00
14698,15563.00
14699,15562.00
14700,15562.00
14701,15562.00
14702,15565.00
14703,15565.00
14704,15565.00
14705,15554.00
14706,15566.00
14707,15566.00
14708,15568.00
14709,15567.00
14710,15568.00
14711,15569.00
14712,15566.00
14713,15566.00
14714,15566.00
14715,15566.00
14716,15566.00
14717,15566.00
14718,15563.00
14719,15564.00
14720,15563.00
14721,15562.00
14722,15561.00
14723,15561.00
14724,15561.00
14725,15577.00
14726,15577.00
14727,15577.00
14728,15578.00
14729,15590.00
14730,15589.00
14731,15589.00
14732,15589.00
14733,15589.00
14734,15591.00
14735,15592.00
14736,15596.00
14737,15601.00
14738,15610.00
14739,15598.00
14740,15600.00
14741,15600.00
14742,15601.00
14743,15598.00
14744,15602.00
14745,15604.00
14746,15633.00
14747,15632.00
14748,15637.00
14749,15637.00
14750,15638.00
14751,15637.00
14752,15636.00
14753,15622.00
14754,15623.00
14755,15616.00
14756,15616.00
14757,15616.00
14758,15616.00
14759,15618.00
14760,15617.00
14761,15653.00
14762,15655.00
14763,15658.00
14764,15658.00
14765,15656.00
14766,15656.00
14767,15675.00
14768,15663.00
14769,15665.00
14770,15666.00
14771,15667.00
14772,15668.00
14773,15740.00
14774,15739.00
14775,15746.00
14776,15757.00
14777,15758.00
14778,15758.00
14779,15759.00
14780,15760.00
14781,15760.00
14782,15761.00
14783,15761.00
14784,15760.00
14785,15761.00
14786,15805.00
14787,15805.00
14788,15808.00
14789,15794.00
14790,15793.00
14791,15793.00
14792,15794.00
14793,15797.00
14794,15804.00
14795,15804.00
14796,15803.00
14797,15803.00
14798,15803.00
14799,15804.00
14800,15803.00
14801,15803.00
14802,15807.00
14803,15808.00
14804,15811.00
14805,15811.00
14806,15809.00
14807,15809.00
14808,15803.00
14809,15803.00
14810,15801.00
14811,15802.00
14812,15797.00
14813,15796.00
14814,15792.00
14815,15791.00
14816,15788.00
14817,15786.00
14818,15799.00
14819,15802.00
14820,16291.00
14821,16765.00
14822,16786.00
14823,16778.00
14824,16793.00
14825,16540.00
14826,16537.00
14827,16536.00
14828,16540.00
14829,16543.00
14830,16561.00
14831,16592.00
14832,16596.00
14833,16601.00
14834,16602.00
14835,16600.00
14836,16600.00
14837,16606.00
14838,16612.00
14839,16616.00
14840,16697.00
14841,16701.00
14842,16702.00
14843,16709.00
14844,16715.00
14845,16717.00
14846,16721.00
14847,16724.00
14848,16729.00
14849,16729.00
14850,16730.00
14851,16732.00
14852,16733.00
14853,16759.00
14854,16757.00
14855,16750.00
14856,16751.00
14857,16752.00
14858,16754.00
14859,16765.00
14860,16765.00
14861,16769.00
14862,16818.00
14863,16819.00
14864,16819.00
14865,16817.00
14866,16823.00
14867,17193.00
14868,17208.00
14869,17217.00
14870,17225.00
14871,17228.00
14872,17228.00
14873,17230.00
14874,17229.00
14875,17229.00
14876,17230.00
14877,17228.00
14878,17227.00
14879,17225.00
14880,17225.00
14881,17223.00
14882,17275.00
14883,17276.00
14884,17272.00
14885,17278.00
14886,17276.00
14887,17276.00
14888,17267.00
14889,17246.00
14890,17080.00
14891,17080.00
14892,17081.00
14893,17087.00
14894,17088.00
14895,17089.00
14896,17084.00
14897,17085.00
14898,17085.00
14899,17086.00
14900,17086.00
14901,17086.00
14902,17086.00
14903,17125.00
14904,17124.00
14905,17126.00
14906,17124.00
14907,17124.00
14908,17113.00
14909,17104.00
14910,17094.00
14911,16640.00
14912,16626.00
14913,16622.00
14914,16622.00
14915,16622.00
14916,16621.00
14917,16618.00
14918,16615.00
14919,16611.00
14920,16613.00
14921,16614.00
14922,16619.00
14923,16617.00
14924,16615.00
14925,16615.00
14926,16587.00
14927,16587.00
14928,16586.00
14929,16584.00
14930,16584.00
14931,16583.00
14932,16583.00
14933,16577.00
14934,16577.00
14935,16577.00
14936,16579.00
14937,16568.00
14938,16562.00
14939,16556.00
14940,16544.00
14941,16542.00
14942,16537.00
14943,16515.00
14944,16513.00
14945,16487.00
14946,16445.00
14947,16417.00
14948,16320.00
14949,16238.00
14950,16188.00
14951,16100.00
14952,12262.00
14953,12235.00
14954,12224.00
14955,12300.00
14956,12300.00
14957,12292.00
14958,12289.00
14959,12284.00
14960,12285.00
14961,12288.00
14962,12288.00
14963,12286.00
14964,12286.00
14965,12289.00
14966,12295.00
14967,12294.00
14968,12294.00
14969,12290.00
14970,12287.00
14971,12279.00
14972,12275.00
14973,12275.00
14974,12272.00
14975,12272.00
14976,12271.00
14977,12272.00
14978,12271.00
14979,12267.00
14980,12258.00
14981,12246.00
14982,12244.00
14983,12244.00
14984,12233.00
14985,12239.00
14986,12234.00
14987,12234.00
14988,12219.00
14989,12213.00
14990,11941.00
14991,11632.00
14992,11631.00
14993,11632.00
14994,11632.00
14995,11645.00
14996,11645.00
14997,11645.00
14998,11647.00
14999,11650.00
15000,11650.00
15001,11650.00
15002,11651.00
15003,11651.00
15004,11653.00
15005,11655.00
15006,11652.00
15007,11652.00
15008,11652.00
15009,11653.00
15010,11653.00
15011,11654.00
15012,11657.00
15013,11658.00
15014,11664.00
15015,11664.00
15016,11667.00
15017,11667.00
15018,11667.00
15019,11667.00
15020,11664.00
15021,11664.00
15022,11664.00
15023,11664.00
15024,11664.00
15025,11664.00
15026,11664.00
15027,11663.00
15028,11663.00
15029,11664.00
15030,11665.00
15031,11665.00
15032,11665.00
15033,11666.00
15034,11666.00
15035,11667.00
15036,11667.00
15037,11676.00
15038,11677.00
15039,11677.00
15040,11678.00
15041,11678.00
15042,11679.00
15043,11679.00
15044,11677.00
15045,11677.00
15046,11676.00
15047,11676.00
15048,11674.00
15049,11674.00
15050,11677.00
15051,11677.00
15052,11677.00
15053,11677.00
15054,11686.00
15055,11686.00
15056,11686.00
15057,11691.00
15058,11691.00
15059,11690.00
15060,11691.00
15061,11694.00
15062,11694.00
15063,11691.00
15064,11691.00
15065,11691.00
15066,11690.00
15067,11690.00
15068,11691.00
15069,11690.00
15070,11689.00
15071,11687.00
15072,11686.00
15073,11686.00
15074,11686.00
15075,11686.00
15076,11687.00
15077,11687.00
15078,11687.00
15079,11693.00
15080,11692.00
15081,11693.00
15082,11694.00
15083,11694.00
15084,11693.00
15085,11693.00
15086,11688.00
15087,11695.00
15088,11700.00
15089,11700.00
15090,11700.00
15091,11699.00
15092,11700.00
15093,11700.00
15094,11698.00
15095,11670.00
15096,11670.00
15097,11670.00
15098,11670.00
15099,11670.00
15100,11670.00
15101,11670.00
15102,11670.00
15103,11677.00
15104,11677.00
15105,11676.00
15106,11676.00
15107,11676.00
15108,11675.00
15109,11670.00
15110,11670.00
15111,11675.00
15112,11675.00
15113,11677.00
15114,11677.00
15115,11684.00
15116,11685.00
15117,11685.00
15118,11660.00
15119,11660.00
15120,11658.00
15121,11658.00
15122,11657.00
15123,11657.00
15124,11657.00
15125,11656.00
15126,11654.00
15127,11654.00
15128,11654.00
15129,11654.00
15130,11657.00
15131,11653.00
15132,11654.00
15133,11654.00
15134,11656.00
15135,13093.00
15136,13113.00
15137,13139.00
15138,13154.00
15139,13166.00
15140,13176.00
15141,13188.00
15142,13199.00
15143,13202.00
15144,13209.00
15145,13211.00
15146,13213.00
15147,13220.00
15148,13221.00
15149,13222.00
15150,13224.00
15151,13220.00
15152,13224.00
15153,13232.00
15154,13236.00
15155,13237.00
15156,13238.00
15157,13234.00
15158,13237.00
15159,13243.00
15160,13244.00
15161,13244.00
15162,13244.00
15163,13255.00
15164,13255.00
15165,13255.00
15166,13257.00
15167,13257.00
15168,13256.00
15169,13259.00
15170,13259.00
15171,13260.00
15172,13262.00
15173,13263.00
15174,13263.00
15175,13264.00
15176,13242.00
15177,13241.00
15178,13241.00
15179,13242.00
15180,13242.00
15181,13243.00
15182,13244.00
15183,13244.00
15184,13244.00
15185,13244.00
15186,13246.00
15187,13246.00
15188,13248.00
15189,13247.00
15190,13248.00
15191,13246.00
15192,13246.00
15193,13246.00
15194,13218.00
15195,13217.00
15196,13219.00
15197,13219.00
15198,13219.00
15199,13219.00
15200,13219.00
15201,13219.00
15202,13219.00
15203,13219.00
15204,13218.00
15205,13218.00
15206,13218.00
15207,13218.00
15208,13218.00
15209,13217.00
15210,13218.00
15211,13218.00
15212,13220.00
15213,13220.00
15214,13220.00
15215,13217.00
15216,13217.00
15217,13217.00
15218,13217.00
15219,13213.00
15220,13213.00
15221,13214.00
15222,13214.00
15223,13214.00
15224,14473.00
15225,14504.00
15226,14528.00
15227,14553.00
15228,14571.00
15229,14590.00
15230,14646.00
15231,14643.00
15232,14651.00
15233,14665.00
15234,14672.00
15235,14675.00
15236,14685.00
15237,14689.00
15238,14706.00
15239,14703.00
15240,14706.00
15241,14743.00
15242,14747.00
15243,14749.00
15244,14751.00
15245,14755.00
15246,14757.00
15247,14758.00
15248,14759.00
15249,14754.00
15250,14753.00
15251,14752.00
15252,14753.00
15253,14753.00
15254,14758.00
15255,14761.00
15256,14756.00
15257,14758.00
15258,14769.00
15259,14765.00
15260,14756.00
15261,14749.00
15262,14738.00
15263,14727.00
15264,14538.00
15265,14267.00
15266,14268.00
15267,14267.00
15268,14273.00
15269,14273.00
15270,14268.00
15271,14268.00
15272,14270.00
15273,14267.00
15274,14268.00
15275,14266.00
15276,14254.00
15277,14257.00
15278,14256.00
15279,14256.00
15280,14259.00
15281,14257.00
15282,14257.00
15283,14262.00
15284,14259.00
15285,14254.00
15286,14255.00
15287,14264.00
15288,14254.00
15289,14253.00
15290,14254.00
15291,14253.00
15292,14252.00
15293,14252.00
15294,14251.00
15295,14252.00
15296,14253.00
15297,14148.00
15298,14146.00
15299,14142.00
15300,14139.00
15301,14137.00
15302,14137.00
15303,14137.00
15304,14138.00
15305,14117.00
15306,14053.00
15307,14054.00
15308,14026.00
15309,14024.00
15310,14090.00
15311,14085.00
15312,14082.00
15313,14080.00
15314,14081.00
15315,14074.00
15316,14078.00
15317,14077.00
15318,14070.00
15319,14070.00
15320,14063.00
15321,13961.00
15322,13931.00
15323,13931.00
15324,13922.00
15325,13913.00
15326,13900.00
15327,13884.00
15328,13780.00
15329,13769.00
15330,13732.00
15331,13702.00
15332,13294.00
15333,12925.00
15334,12925.00
15335,12925.00
15336,12925.00
15337,12926.00
15338,12927.00
15339,12927.00
15340,12927.00
15341,12927.00
15342,12927.00
15343,12927.00
15344,12927.00
15345,12927.00
15346,12927.00
15347,12929.00
15348,12926.00
15349,12926.00
15350,12926.00
15351,12936.00
15352,12936.00
15353,12939.00
15354,12953.00
15355,12954.00
15356,12939.00
15357,12940.00
15358,12940.00
15359,12938.00
15360,12939.00
15361,12940.00
15362,12940.00
15363,12940.00
15364,12945.00
15365,12945.00
15366,12946.00
15367,12947.00
15368,12956.00
15369,12960.00
15370,12959.00
15371,12962.00
15372,12962.00
15373,12959.00
15374,12959.00
15375,12959.00
15376,12958.00
15377,12960.00
15378,12960.00
15379,12960.00
15380,12961.00
15381,12961.00
15382,12965.00
15383,12969.00
15384,12992.00
15385,13116.00
15386,13608.00
15387,26113.00
15388,38037.00
15389,38851.00
15390,41616.00
15391,42090.00
15392,43070.00
15393,43284.00
15394,43506.00
15395,43579.00
15396,43655.00
15397,43724.00
15398,43795.00
15399,44012.00
15400,44082.00
15401,44096.00
15402,44116.00
15403,44129.00
15404,44131.00
15405,44143.00
15406,44152.00
15407,44169.00
15408,44174.00
15409,44210.00
15410,44215.00
15411,44223.00
15412,44232.00
15413,44274.00
15414,44280.00
15415,44285.00
15416,44288.00
15417,44295.00
15418,44306.00
15419,44317.00
15420,44311.00
15421,44319.00
15422,44328.00
15423,44328.00
15424,44329.00
15425,44330.00
15426,44330.00
15427,44332.00
15428,44333.00
15429,44336.00
15430,44339.00
15431,44344.00
15432,44347.00
15433,44351.00
15434,44356.00
15435,44357.00
15436,44358.00
15437,44361.00
15438,44363.00
15439,44369.00
15440,44378.00
15441,44380.00
15442,44383.00
15443,44382.00
15444,44365.00
15445,44372.00
15446,44419.00
15447,44408.00
15448,44412.00
15449,44412.00
15450,44416.00
15451,44474.00
15452,44477.00
15453,44482.00
15454,44483.00
15455,44488.00
15456,44488.00
15457,44479.00
15458,44479.00
15459,44478.00
15460,44478.00
15461,44477.00
15462,44484.00
15463,44487.00
15464,44492.00
15465,44500.00
15466,44499.00
15467,44499.00
15468,44464.00
15469,44465.00
15470,44486.00
15471,44475.00
15472,44472.00
15473,44481.00
15474,44483.00
15475,44452.00
15476,44450.00
15477,44435.00
15478,44437.00
15479,44437.00
15480,44440.00
15481,44442.00
15482,44442.00
15483,44443.00
15484,44443.00
15485,44441.00
15486,44443.00
15487,44443.00
15488,44444.00
15489,44450.00
15490,44451.00
15491,44445.00
15492,44446.00
15493,44420.00
15494,44421.00
15495,44423.00
15496,44441.00
15497,44446.00
15498,44446.00
15499,44453.00
15500,44451.00
15501,44450.00
15502,44436.00
15503,44433.00
15504,44434.00
15505,44435.00
15506,44422.00
15507,44418.00
15508,44418.00
15509,44420.00
15510,44394.00
15511,44397.00
15512,44324.00
15513,44317.00
15514,44295.00
15515,44231.00
15516,44192.00
15517,42865.00
15518,42890.00
15519,42890.00
15520,42891.00
15521,42864.00
15522,42871.00
15523,42872.00
15524,42872.00
15525,42874.00
15526,42862.00
15527,42865.00
15528,42866.00
15529,42867.00
15530,42862.00
15531,42865.00
15532,42864.00
15533,42863.00
15534,42861.00
15535,42861.00
15536,42836.00
15537,42838.00
15538,42835.00
15539,42835.00
15540,42836.00
15541,42836.00
15542,42841.00
15543,42841.00
15544,42840.00
15545,42842.00
15546,42839.00
15547,42835.00
15548,42837.00
15549,42842.00
15550,42842.00
15551,42844.00
15552,42844.00
15553,42846.00
15554,42846.00
15555,42848.00
15556,42846.00
15557,42846.00
15558,42835.00
15559,42835.00
15560,42841.00
15561,42841.00
15562,42840.00
15563,42840.00
15564,42837.00
15565,42837.00
15566,42836.00
15567,42922.00
15568,42923.00
15569,42923.00
15570,42925.00
15571,42913.00
15572,42912.00
15573,42913.00
15574,42917.00
15575,42916.00
15576,42909.00
15577,42906.00
15578,42906.00
15579,42892.00
15580,42906.00
15581,42908.00
15582,42906.00
15583,42904.00
15584,42902.00
15585,42841.00
15586,42843.00
15587,42843.00
15588,42842.00
15589,42841.00
15590,42840.00
15591,42838.00
15592,42838.00
15593,42839.00
15594,42830.00
15595,42832.00
15596,42830.00
15597,42827.00
15598,42800.00
15599,42796.00
15600,42795.00
15601,42710.00
15602,42710.00
15603,42713.00
15604,42712.00
15605,42711.00
15606,42701.00
15607,42700.00
15608,42696.00
15609,42693.00
15610,42692.00
15611,42684.00
15612,42671.00
15613,42638.00
15614,42637.00
15615,42628.00
15616,42628.00
15617,42628.00
15618,42622.00
15619,42607.00
15620,42595.00
15621,42595.00
15622,42598.00
15623,42599.00
15624,49412.00
15625,49546.00
15626,49595.00
15627,49765.00
15628,49825.00
15629,49909.00
15630,49938.00
15631,49944.00
15632,49973.00
15633,49991.00
15634,50004.00
15635,50020.00
15636,50037.00
15637,50042.00
15638,50044.00
15639,50064.00
15640,50068.00
15641,50067.00
15642,50048.00
15643,50052.00
15644,50039.00
15645,54299.00
15646,54591.00
15647,54649.00
15648,54894.00
15649,55087.00
15650,55110.00
15651,55178.00
15652,55196.00
15653,55198.00
15654,55208.00
15655,55213.00
15656,55222.00
15657,55226.00
15658,55233.00
15659,55246.00
15660,55321.00
15661,55314.00
15662,55317.00
15663,55318.00
15664,55323.00
15665,55324.00
15666,55327.00
15667,55328.00
15668,55321.00
15669,55106.00
15670,55106.00
15671,55109.00
15672,55111.00
15673,55116.00
15674,55116.00
15675,55115.00
15676,55114.00
15677,55114.00
15678,55116.00
15679,55122.00
15680,55126.00
15681,55129.00
15682,55132.00
15683,55134.00
15684,55133.00
15685,55135.00
15686,55146.00
15687,55147.00
15688,55147.00
15689,55153.00
15690,55149.00
15691,55145.00
15692,55139.00
15693,55138.00
15694,55135.00
15695,55130.00
15696,55098.00
15697,55108.00
15698,55110.00
15699,55113.00
15700,55111.00
15701,55107.00
15702,55108.00
15703,55108.00
15704,55167.00
15705,55164.00
15706,55169.00
15707,55165.00
15708,55152.00
15709,55145.00
15710,55143.00
15711,55135.00
15712,55130.00
15713,54919.00
15714,54922.00
15715,54897.00
15716,54890.00
15717,54889.00
15718,54877.00
15719,54849.00
15720,54397.00
15721,54378.00
15722,54378.00
15723,54373.00
15724,54357.00
15725,54217.00
15726,54214.00
15727,54196.00
15728,54193.00
15729,53955.00
15730,53953.00
15731,53950.00
15732,53886.00
15733,53860.00
15734,53646.00
15735,53287.00
15736,53281.00
15737,53276.00
15738,53271.00
15739,53269.00
15740,53269.00
15741,53266.00
15742,53266.00
15743,53262.00
15744,53259.00
15745,53255.00
15746,53240.00
15747,53237.00
15748,53232.00
15749,53219.00
15750,53221.00
15751,53223.00
15752,53192.00
15753,53188.00
15754,53192.00
15755,53187.00
15756,53185.00
15757,53179.00
15758,53180.00
15759,53161.00
15760,53158.00
15761,53157.00
15762,53157.00
15763,53157.00
15764,53156.00
15765,53151.00
15766,53144.00
15767,53135.00
15768,53125.00
15769,53124.00
15770,53134.00
15771,53131.00
15772,53123.00
15773,53124.00
15774,53113.00
15775,53096.00
15776,53088.00
15777,53079.00
15778,53067.00
15779,53006.00
15780,52999.00
15781,52990.00
15782,52977.00
15783,52958.00
15784,52934.00
15785,52929.00
15786,52919.00
15787,52906.00
15788,52875.00
15789,52805.00
15790,52775.00
15791,52731.00
15792,52705.00
15793,52626.00
15794,52470.00
15795,51834.00
15796,43770.00
15797,43747.00
15798,43740.00
15799,43738.00
15800,43739.00
15801,43737.00
15802,43736.00
15803,43736.00
15804,43739.00
15805,43738.00
15806,43734.00
15807,43729.00
15808,43728.00
15809,43722.00
15810,43728.00
15811,43724.00
15812,43722.00
15813,43713.00
15814,43714.00
15815,43712.00
15816,43711.00
15817,43724.00
15818,43716.00
15819,43715.00
15820,43806.00
15821,43804.00
15822,43802.00
15823,43802.00
15824,43802.00
15825,43803.00
15826,43801.00
15827,43805.00
15828,43797.00
15829,43800.00
15830,43798.00
15831,43798.00
15832,43795.00
15833,43794.00
15834,43796.00
15835,43796.00
15836,43795.00
15837,43795.00
15838,43797.00
15839,43797.00
15840,43796.00
15841,43794.00
15842,43794.00
15843,43799.00
15844,43810.00
15845,43812.00
15846,43810.00
15847,43805.00
15848,43785.00
15849,43784.00
15850,43784.00
15851,43771.00
15852,43770.00
15853,43770.00
15854,43770.00
15855,43771.00
15856,43771.00
15857,43774.00
15858,43774.00
15859,43777.00
15860,43775.00
15861,43773.00
15862,43769.00
15863,43770.00
15864,43770.00
15865,43769.00
15866,43771.00
15867,43770.00
15868,43770.00
15869,43768.00
15870,43768.00
15871,43768.00
15872,43769.00
15873,43768.00
15874,43763.00
15875,43749.00
15876,43751.00
15877,43751.00
15878,43752.00
15879,43752.00
15880,43731.00
15881,43728.00
15882,43727.00
15883,43724.00
15884,43723.00
15885,43720.00
15886,43711.00
15887,43710.00
15888,43711.00
15889,43707.00
15890,43706.00
15891,43707.00
15892,43709.00
15893,43709.00
15894,43706.00
15895,43698.00
15896,43698.00
15897,43698.00
15898,43698.00
15899,43715.00
15900,43723.00
15901,43721.00
15902,43722.00
15903,43720.00
15904,43719.00
15905,43713.00
15906,43707.00
15907,43692.00
15908,43687.00
15909,43686.00
15910,43686.00
15911,43686.00
15912,43686.00
15913,43685.00
15914,43689.00
15915,43691.00
15916,43693.00
15917,43693.00
15918,43692.00
15919,43693.00
15920,43694.00
15921,43692.00
15922,43692.00
15923,43688.00
15924,43689.00
15925,43687.00
15926,43686.00
15927,43683.00
15928,43687.00
15929,43682.00
15930,43682.00
15931,43682.00
15932,43682.00
15933,43682.00
15934,43685.00
15935,43689.00
15936,45520.00
15937,47277.00
15938,47331.00
15939,47415.00
15940,47469.00
15941,47487.00
15942,47557.00
15943,47569.00
15944,47576.00
15945,47583.00
15946,47587.00
15947,47588.00
15948,47594.00
15949,47596.00
15950,47595.00
15951,47594.00
15952,47594.00
15953,47599.00
15954,47597.00
15955,47599.00
15956,47602.00
15957,47585.00
15958,47581.00
15959,47582.00
15960,47582.00
15961,47595.00
15962,47595.00
15963,47590.00
15964,47591.00
15965,47592.00
15966,47592.00
15967,47595.00
15968,47596.00
15969,47600.00
15970,47564.00
15971,47566.00
15972,47566.00
15973,47568.00
15974,47574.00
15975,47575.00
15976,47578.00
15977,47579.00
15978,47588.00
15979,47587.00
15980,47588.00
15981,47589.00
15982,47591.00
15983,47597.00
15984,47597.00
15985,47605.00
15986,47606.00
15987,47607.00
15988,47604.00
15989,47603.00
15990,47599.00
15991,47601.00
15992,47600.00
15993,47600.00
15994,47600.00
15995,47605.00
15996,47606.00
15997,47604.00
15998,47603.00
15999,47603.00
16000,47592.00
16001,47589.00
16002,47588.00
16003,47587.00
16004,47585.00
16005,47593.00
16006,47647.00
16007,49259.00
16008,50912.00
16009,50965.00
16010,50999.00
16011,51053.00
16012,51086.00
16013,51136.00
16014,51191.00
16015,51223.00
16016,51241.00
16017,51394.00
16018,51434.00
16019,51445.00
16020,51453.00
16021,51472.00
16022,51476.00
16023,51478.00
16024,51480.00
16025,51477.00
16026,51479.00
16027,51475.00
16028,51475.00
16029,51476.00
16030,51474.00
16031,51473.00
16032,51470.00
16033,51467.00
16034,51463.00
16035,51466.00
16036,51475.00
16037,51471.00
16038,51470.00
16039,51466.00
16040,51448.00
16041,51439.00
16042,51434.00
16043,51473.00
16044,51471.00
16045,51470.00
16046,51458.00
16047,51440.00
16048,51432.00
16049,51425.00
16050,51330.00
16051,51279.00
16052,51247.00
16053,51202.00
16054,51150.00
16055,50868.00
16056,50814.00
16057,50550.00
16058,50376.00
16059,50197.00
16060,49142.00
16061,48127.00
16062,47697.00
16063,47406.00
16064,36891.00
16065,36851.00
16066,36857.00
16067,36855.00
16068,36851.00
16069,36842.00
16070,36845.00
16071,36849.00
16072,36848.00
16073,36849.00
16074,36848.00
16075,36848.00
16076,36846.00
16077,36843.00
16078,36841.00
16079,36844.00
16080,36840.00
16081,36838.00
16082,36838.00
16083,36833.00
16084,36836.00
16085,36841.00
16086,36841.00
16087,36840.00
16088,36836.00
16089,36814.00
16090,36824.00
16091,36826.00
16092,36821.00
16093,36818.00
16094,36816.00
16095,36788.00
16096,36782.00
16097,36776.00
16098,36758.00
16099,36755.00
16100,36683.00
16101,36668.00
16102,36662.00
16103,36653.00
16104,36623.00
16105,36545.00
16106,36480.00
16107,36463.00
16108,36459.00
16109,36454.00
16110,36297.00
16111,35024.00
16112,35013.00
16113,34949.00
16114,34756.00
16115,34488.00
16116,34381.00
16117,34380.00
16118,34200.00
16119,34019.00
16120,27970.00
16121,27917.00
16122,27913.00
16123,27886.00
16124,22856.00
16125,22805.00
16126,22771.00
16127,22771.00
16128,22769.00
16129,22752.00
16130,22751.00
16131,22752.00
16132,22751.00
16133,22683.00
16134,22683.00
16135,22687.00
16136,22688.00
16137,22685.00
16138,22689.00
16139,22690.00
16140,22690.00
16141,22690.00
16142,22690.00
16143,22691.00
16144,22699.00
16145,22700.00
16146,22700.00
16147,22700.00
16148,22704.00
16149,22704.00
16150,22702.00
16151,22702.00
16152,22709.00
16153,22713.00
16154,22713.00
16155,22713.00
16156,22717.00
16157,22719.00
16158,22720.00
16159,22654.00
16160,22655.00
16161,22652.00
16162,22654.00
16163,22655.00
16164,22655.00
16165,22656.00
16166,22659.00
16167,22659.00
16168,23045.00
16169,23341.00
16170,23394.00
16171,23444.00
16172,23452.00
16173,23462.00
16174,23470.00
16175,23475.00
16176,23507.00
16177,23511.00
16178,23519.00
16179,23582.00
16180,23584.00
16181,23593.00
16182,23593.00
16183,23595.00
16184,23597.00
16185,23569.00
16186,23570.00
16187,23549.00
16188,23533.00
16189,23544.00
16190,23545.00
16191,23545.00
16192,23547.00
16193,23547.00
16194,23565.00
16195,23579.00
16196,23579.00
16197,23580.00
16198,23577.00
16199,23576.00
16200,23584.00
16201,23585.00
16202,23585.00
16203,23587.00
16204,23588.00
16205,23596.00
16206,23608.00
16207,23620.00
16208,23635.00
16209,23635.00
16210,23638.00
16211,23657.00
16212,23659.00
16213,23659.00
16214,23660.00
16215,23574.00
16216,23573.00
16217,23573.00
16218,23571.00
16219,23573.00
16220,23572.00
16221,23580.00
16222,23580.00
16223,23581.00
16224,23597.00
16225,23598.00
16226,23599.00
16227,23602.00
16228,23607.00
16229,23608.00
16230,23607.00
16231,23611.00
16232,23611.00
16233,23611.00
16234,23612.00
16235,23611.00
16236,23610.00
16237,23610.00
16238,23612.00
16239,23623.00
16240,23624.00
16241,23627.00
16242,23632.00
16243,23634.00
16244,23643.00
16245,23594.00
16246,23595.00
16247,23622.00
16248,23626.00
16249,23628.00
16250,23628.00
16251,23628.00
16252,23623.00
16253,23624.00
16254,23625.00
16255,23659.00
16256,23660.00
16257,23677.00
16258,23685.00
16259,23687.00
16260,23690.00
16261,23719.00
16262,23719.00
16263,23730.00
16264,23733.00
16265,23732.00
16266,23723.00
16267,23721.00
16268,23719.00
16269,23721.00
16270,23725.00
16271,23728.00
16272,23722.00
16273,23799.00
16274,23797.00
16275,23783.00
16276,23711.00
16277,23707.00
16278,23706.00
16279,23706.00
16280,23707.00
16281,23656.00
16282,23656.00
16283,23735.00
16284,23732.00
16285,23728.00
16286,23716.00
16287,23716.00
16288,23715.00
16289,23684.00
16290,23646.00
16291,23605.00
16292,23555.00
16293,23600.00
16294,23525.00
16295,23504.00
16296,23440.00
16297,20114.00
16298,20113.00
16299,20111.00
16300,20114.00
16301,20129.00
16302,20130.00
16303,20131.00
16304,20131.00
16305,20125.00
16306,20116.00
16307,20092.00
16308,20084.00
16309,20095.00
16310,20096.00
16311,20101.00
16312,20106.00
16313,20109.00
16314,20109.00
16315,20109.00
16316,20109.00
16317,20109.00
16318,20125.00
16319,20125.00
16320,20125.00
16321,20126.00
16322,20126.00
16323,20126.00
16324,20126.00
16325,20127.00
16326,20126.00
16327,20126.00
16328,20126.00
16329,20150.00
16330,20150.00
16331,20148.00
16332,20149.00
16333,20148.00
16334,20149.00
16335,20149.00
16336,20148.00
16337,20147.00
16338,20144.00
16339,20126.00
16340,20126.00
16341,20127.00
16342,20126.00
16343,20127.00
16344,20128.00
16345,20129.00
16346,20151.00
16347,20152.00
16348,20156.00
16349,20156.00
16350,20158.00
16351,20157.00
16352,20158.00
16353,20158.00
16354,20168.00
16355,20168.00
16356,20168.00
16357,20092.00
16358,20092.00
16359,20085.00
16360,20085.00
16361,20085.00
16362,20084.00
16363,20163.00
16364,20160.00
16365,20160.00
16366,20160.00
16367,20146.00
16368,20148.00
16369,20148.00
16370,20147.00
16371,20146.00
16372,20146.00
16373,20146.00
16374,20146.00
16375,20145.00
16376,20142.00
16377,20142.00
16378,20144.00
16379,20144.00
16380,20135.00
16381,20129.00
16382,20130.00
16383,20128.00
16384,20121.00
16385,20119.00
16386,20118.00
16387,20116.00
16388,20114.00
16389,20118.00
16390,20118.00
16391,20117.00
16392,20724.00
16393,20745.00
16394,20742.00
16395,20822.00
16396,20832.00
16397,20842.00
16398,20854.00
16399,20864.00
16400,20866.00
16401,20859.00
16402,21066.00
16403,21090.00
16404,21129.00
